product_id,product_name,brand,category,corpus_scope,vintage_label,version_id,evidence_id,evidence_kind,source_domain,source_url,source_title,source_owner,panel_acquisition_state,ocr_priority,ocr_gap_category,ocr_access_state,ocr_recommended_action,registry_priority,promotion_blocker,ground_truth_fields_missing,image_reference,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,rights_review_status,allowed_public_output,candidate_only,manual_verified
pillsbury_toaster_strudel_strawberry,Pillsbury Toaster Strudel Strawberry,,frozen foods,full_corpus_shell,Earliest label hunt,earliest_verified_label,pillsbury_toaster_strudel_strawberry__earliest_verified_label__675__1,panel_source_candidate,bcscan.com,https://www.bcscan.com/itemdetail.php?ean=0018000655205,Pillsbury Toaster Strudel Strawberry BCScan item record,bcscan.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,pillsbury_toaster_strudel_strawberry__earliest_verified_label__675__1;pillsbury_toaster_strudel_strawberry:pillsbury_toaster_strudel_strawberry__earliest_verified_label__675__1;https://www.bcscan.com/itemdetail.php?ean=0018000655205,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
pizza_hut_original_pan_pepperoni,Pizza Hut Original Pan Pepperoni Pizza,,fast food,full_corpus_shell,Earliest label hunt,earliest_verified_label,pizza_hut_original_pan_pepperoni__earliest_verified_label__655__1,panel_source_candidate,yumpu.com,https://www.yumpu.com/en/document/view/2176122/ingredient-statement-july-2004-pizza-hut,Pizza Hut Ingredient Statement July 2004 document view,yumpu.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,pizza_hut_original_pan_pepperoni__earliest_verified_label__655__1;pizza_hut_original_pan_pepperoni:pizza_hut_original_pan_pepperoni__earliest_verified_label__655__1;https://www.yumpu.com/en/document/view/2176122/ingredient-statement-july-2004-pizza-hut,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
ritz_original_crackers,Ritz Original Crackers,,crackers,full_corpus_shell,Earliest label hunt,earliest_verified_label,ritz_original_crackers__earliest_verified_label__401__2,panel_source_candidate,flickr.com,https://www.flickr.com/photos/25692985%40N07/3780750883/,1975 Nabisco Ritz Crackers Box Back - Flickr,flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,ritz_original_crackers__earliest_verified_label__401__2;ritz_original_crackers:ritz_original_crackers__earliest_verified_label__401__2;https://www.flickr.com/photos/25692985%40N07/3780750883/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
spam_classic,SPAM Classic,,meat,full_corpus_shell,Earliest label hunt,earliest_verified_label,spam_classic__earliest_verified_label__733__1,panel_source_candidate,spam.com,https://www.spam.com/what-is-spam-brand,SPAM Brand official product ingredients and history page,spam.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,spam_classic__earliest_verified_label__733__1;spam_classic:spam_classic__earliest_verified_label__733__1;https://www.spam.com/what-is-spam-brand,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
sprite_original,Sprite Original,,beverages,full_corpus_shell,Earliest label hunt,earliest_verified_label,sprite_original__earliest_verified_label__417__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/581987504,Sprite Can - Unrolled Flat - 1960's - Flickr,flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,sprite_original__earliest_verified_label__417__1;sprite_original:sprite_original__earliest_verified_label__417__1;https://www.flickr.com/photos/jasonliebigstuff/581987504,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
stouffers_lasagna_meat_sauce,Stouffer's Lasagna with Meat & Sauce,,frozen foods,full_corpus_shell,Earliest label hunt,earliest_verified_label,stouffers_lasagna_meat_sauce__earliest_verified_label__681__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/frozen-complete-meals/013800232601/,Stouffer's Large Family Size Lasagna With Meat & Sauce UPC Food Search record,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,stouffers_lasagna_meat_sauce__earliest_verified_label__681__1;stouffers_lasagna_meat_sauce:stouffers_lasagna_meat_sauce__earliest_verified_label__681__1;https://upcfoodsearch.com/food-products/frozen-complete-meals/013800232601/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
taco_bell_bean_burrito,Taco Bell Bean Burrito,,fast food,full_corpus_shell,Earliest label hunt,earliest_verified_label,taco_bell_bean_burrito__earliest_verified_label__798__1,panel_source_candidate,fastfoodingredients.com,https://www.fastfoodingredients.com/2008/02/14/taco-bell-bean-burrito/,"Fast Food Ingredients Taco Bell Bean Burrito transcript, 2008",fastfoodingredients.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,taco_bell_bean_burrito__earliest_verified_label__798__1;taco_bell_bean_burrito:taco_bell_bean_burrito__earliest_verified_label__798__1;https://www.fastfoodingredients.com/2008/02/14/taco-bell-bean-burrito/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
tang_orange,Tang Orange Drink Mix,,beverages,full_corpus_shell,Earliest label hunt,earliest_verified_label,tang_orange__earliest_verified_label__580__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/2629548371,"General Foods Tang label file copy, December 1971 Flickr photo",flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,tang_orange__earliest_verified_label__580__1;tang_orange:tang_orange__earliest_verified_label__580__1;https://www.flickr.com/photos/jasonliebigstuff/2629548371,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
trix_cereal,Trix Cereal,,cereal,full_corpus_shell,Earliest label hunt,earliest_verified_label,trix_cereal__earliest_verified_label__208__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/2037147592/,"General Mills Trix Cereal Box with Back Panel, 1978 - Flickr",flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,trix_cereal__earliest_verified_label__208__1;trix_cereal:trix_cereal__earliest_verified_label__208__1;https://www.flickr.com/photos/jasonliebigstuff/2037147592/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
twizzlers_strawberry,Twizzlers Strawberry Twists,,candy,full_corpus_shell,Earliest label hunt,earliest_verified_label,twizzlers_strawberry__earliest_verified_label__687__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/other-flavored-soft/034000531042/,Twizzlers Strawberry Twists Candy UPC Food Search record,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,twizzlers_strawberry__earliest_verified_label__687__1;twizzlers_strawberry:twizzlers_strawberry__earliest_verified_label__687__1;https://upcfoodsearch.com/food-products/other-flavored-soft/034000531042/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
velveeta_shells_and_cheese,Velveeta Shells & Cheese,,prepared foods,full_corpus_shell,Earliest label hunt,earliest_verified_label,velveeta_shells_and_cheese__earliest_verified_label__680__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/pasta-side-mixes/021000045129/,Velveeta Shells & Cheese Original UPC Food Search record,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",57,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,velveeta_shells_and_cheese__earliest_verified_label__680__1;velveeta_shells_and_cheese:velveeta_shells_and_cheese__earliest_verified_label__680__1;https://upcfoodsearch.com/food-products/pasta-side-mixes/021000045129/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
